0,1,checkBoxList,NumberOfLink,NumberOfInput,URL_List,button_List,name_url
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.09831372928640336,99.9016862707136,0,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.09831372928640336,99.9016862707136,0,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.09831372928640336,99.9016862707136,0,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
1.1834977442504169e-11,99.99999999998816,0,342,3,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
1.5276668818842154e-11,99.99999999998472,0,338,3,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
1.5276668818842154e-11,99.99999999998472,0,338,3,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
1.5276668818842154e-11,99.99999999998472,0,338,3,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
1.5276668818842154e-11,99.99999999998472,0,338,3,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032625434867428194,99.96737456513257,0,0,1,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
0.032819274708728585,99.96718072529127,0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/lenevo.html
