sort_inner,sort_attribute,option_tag_attribute_value,textCount,name_url
1,0,5,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
1,0,6,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
1,0,12,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0,0,2,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
1,0,4,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0,0,13,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0,0,18,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
