sort_inner,sort_attribute,option_tag_attribute_value,textCount,name_url
1,0,10,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
1,0,105,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
1,0,106,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
0,0,18,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
1,1,4,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
1,0,4,4,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
