sort_inner,sort_attribute,option_tag_attribute_value,textCount,name_url
1,1,8,5,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
1,0,7,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
1,0,15,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
1,0,8,5,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,2,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UrbanOutfitters.html
