sort_inner,sort_attribute,option_tag_attribute_value,textCount,name_url
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
1,0,13,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
1,0,7,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
1,0,6,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
1,0,7,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
1,1,6,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
1,0,29,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
1,0,29,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,12,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,40,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,40,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,31,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
