sort_inner,sort_attribute,option_tag_attribute_value,textCount,name_url
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,66,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,47,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
1,0,65,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
1,0,10,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,9,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,32,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
1,0,3,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PrettyLittleThing.html
