sort_inner,sort_attribute,option_tag_attribute_value,textCount,name_url
1,0,173,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,73,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,6,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,2,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,506,27,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,131,6,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,10,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,12,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,10,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,14,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,12,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,129,6,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,10,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,12,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,10,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,12,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,12,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,102,8,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,7,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,6,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,7,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,11,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,6,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,10,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,74,6,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,5,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,15,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,5,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,15,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,62,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,6,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,6,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,6,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,8,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
1,0,6,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,31,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,16,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,16,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,125,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,7,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,6,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,5,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,4,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,2,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,2,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
0,0,3,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/UnderArmour.html
