checkBoxList,NumberOfLink,NumberOfInput,URL_List,button_List,name_url
0,1290,6,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,410,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,410,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,410,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,410,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,19,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,3,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,9,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,10,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,1,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
0,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/HomeShopping.html
