NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
35,424,21,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
35,424,21,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
35,424,21,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
17,358,81,0,70,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
17,358,81,0,70,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
17,358,81,0,70,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
17,358,81,0,70,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
0,0,426,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
2,5,423,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
2,5,423,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
2,5,423,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
2,5,423,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
0,1,425,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
0,0,426,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
2,4,424,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
1,2,424,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
1,2,424,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
1,2,424,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
0,0,426,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
1,2,424,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
1,2,424,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/CanadianTire.html
