NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
195,533,242,1,36,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
3,27,506,0,11,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
3,27,506,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
3,27,506,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
3,16,517,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
3,14,519,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
3,14,519,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,8,525,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,8,525,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
3,6,527,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,1,532,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
2,0,533,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
2,0,533,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
2,0,533,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
2,0,533,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,1,532,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,18,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
186,457,310,1,7,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
186,454,313,1,7,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,1,11,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,1,11,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,1,11,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,1,0,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,1,0,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,0,533,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
0,3,530,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/JohnLewis_Partners.html
