0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
3.3409826240234364,96.65901737597656,1,1,3,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Currys.html
5.910280191729211,94.08971980827079,1,1,2,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Currys.html
82.66422236064392,17.335777639356078,1,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Currys.html
