0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
10.245987503124743,89.75401249687526,1,1,1,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
95.17393871249966,4.826061287500338,1,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
