0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
2.8011508344799596,97.19884916552004,1,1,1,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
83.27346438500986,16.72653561499014,1,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
83.27346438500986,16.72653561499014,1,0,0,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Fabindia.html
