0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
82.66422236064392,17.33577763935608,1,0,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/eBay_Art.html
