0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
3.3409826240234364,96.65901737597656,1,1,3,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HimalayaWellness.html
95.17393871249966,4.826061287500338,1,0,0,1,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/HimalayaWellness.html
