0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
0.8288316329836842,99.17116836701632,1,1,3,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Activewear.html
