0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
73.25824385398289,26.741756146017114,1,0,1,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Foreclosures.html
1.561019844146927,98.43898015585307,1,1,2,1,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Foreclosures.html
72.40509401271137,27.59490598728862,1,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Foreclosures.html
