0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
2.6861102129713044,97.3138897870287,1,1,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/DuProprio.html
