0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
72.40509401271137,27.59490598728862,1,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/FSBO.html
