0,1,search_innertext,search_attribute,Number_of_search_word,search_button_attribute_value,is_button,URL name
1.4961262802868802,98.50387371971311,1,1,2,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/PetiteStudio_s.html
