0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,2,26,446,0,96,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,6,465,0,10,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,6,465,0,10,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,5,466,0,10,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,2,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,10,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,2,20,451,0,96,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,2,4,466,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,1,1,469,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,1,469,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,1,2,468,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,1,0,470,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,1,0,470,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
0.0,100.0,0,0,470,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/NET-A-PORTER.html
