0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,2,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,1,3,1012,1,99,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,1,3,1012,1,99,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,1,3,1012,1,99,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,1,3,1012,1,99,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,1,0,1015,1,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,1,0,1015,1,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,3,1012,0,99,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,38,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,38,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,38,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,99,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,99,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,99,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,37,832,524,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,37,832,524,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,30,821,532,1,8,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,1,0,1015,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,1,1014,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
0.0,100.0,0,0,1015,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/boohoo.html
