0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
7.411848912397545e-11,99.99999999992588,0,0,214,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
7.411848912397545e-11,99.99999999992588,0,0,214,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
0.0012586095628042138,99.99874139043719,127,212,93,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,10,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,10,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,10,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
7.411848912397545e-11,99.99999999992588,0,0,214,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
7.411848912397545e-11,99.99999999992588,0,0,214,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
9.835554704018534e-07,99.99999901644453,3,75,145,1,18,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
7.411848912397545e-11,99.99999999992588,0,0,214,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
7.411848912397545e-11,99.99999999992588,1,0,214,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
2.5568436257117355e-10,99.99999999974432,1,9,205,1,22,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
1.6922019341336636e-10,99.99999999983078,0,6,208,1,22,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
1.2849721287011562e-10,99.9999999998715,0,4,210,1,22,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
1.1199929872418579e-10,99.999999999888,0,3,211,1,22,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
1.1199929872418579e-10,99.999999999888,0,3,211,1,22,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,22,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
1.1199929872418579e-10,99.999999999888,1,3,211,1,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
7.411848912397545e-11,99.99999999992588,1,0,214,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
6.945954922343844e-09,99.99999999305405,0,34,181,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
6.945954922343844e-09,99.99999999305405,0,34,181,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
1.6922019341336636e-10,99.99999999983078,0,6,208,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
1.6922019341336636e-10,99.99999999983078,0,6,208,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
1.6922019341336636e-10,99.99999999983078,0,6,208,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
1.6922019341336636e-10,99.99999999983078,0,6,208,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
8.504308368628699e-11,99.99999999991496,0,1,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Aurate.html
