0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
1.1703954105879433e-05,99.9999882960459,201,157,127,1,4,5,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
9.758860386455126e-11,99.99999999990241,1,11,212,1,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.4646951146678475e-11,99.99999999997536,0,1,222,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.828848266744899e-11,99.9999999999717,0,2,221,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.828848266744899e-11,99.9999999999717,0,2,221,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
6.459277557269161e-11,99.99999999993541,1,8,215,1,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
6.459277557269161e-11,99.99999999993541,1,8,215,1,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.4646951146678475e-11,99.99999999997536,0,1,222,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
3.246292124003958e-11,99.99999999996754,0,3,220,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,1,0,223,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,1,0,223,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
3.7259084706420253e-11,99.99999999996274,0,4,219,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
3.246292124003958e-11,99.99999999996754,0,3,220,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
3.246292124003958e-11,99.99999999996754,0,3,220,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
3.246292124003958e-11,99.99999999996754,0,3,220,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
1.7053218948070992e-06,99.99999829467811,200,143,141,1,4,5,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,0,0,223,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,0,0,223,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,0,0,223,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,0,0,223,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,0,0,223,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,0,0,223,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,0,0,223,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
2.149391775674303e-11,99.99999999997851,0,0,223,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Argos.html
