0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
4.037377721033408e-05,99.99995962622279,126,179,118,1,20,4,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
1.0495115887465545e-08,99.99999998950489,0,9,178,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
1.0495115887465545e-08,99.99999998950489,0,9,178,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,6,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,4,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
1.0495115887465545e-08,99.99999998950489,0,3,178,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,20,18,180,1,5,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,2,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,20,16,180,1,5,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,1,1,180,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,1,1,180,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,1,1,180,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,18,14,180,1,5,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,18,14,180,1,5,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Realtytrac.html
