0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
8.504308368628699e-11,99.99999999991496,0,3,213,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.6288307348495437e-11,99.99999999994371,0,0,216,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.6288307348495437e-11,99.99999999994371,0,0,216,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.6288307348495437e-11,99.99999999994371,0,0,216,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.6288307348495437e-11,99.99999999994371,0,0,216,1,6,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.6288307348495437e-11,99.99999999994371,0,0,216,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.6288307348495437e-11,99.99999999994371,0,0,216,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.6288307348495437e-11,99.99999999994371,0,0,216,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.6288307348495437e-11,99.99999999994371,0,0,216,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
9.484555363314939e-08,99.99999990515445,13,56,162,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
9.484555363314939e-08,99.99999990515445,12,56,162,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
6.277132147403108e-08,99.99999993722868,12,53,165,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
6.277132147403108e-08,99.99999993722868,12,53,165,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
6.459277557269161e-11,99.99999999993541,0,1,215,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.837108574269223e-10,99.99999999941629,3,18,199,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.837108574269223e-10,99.99999999941629,2,18,199,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
5.837108574269223e-10,99.99999999941629,2,18,199,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.9417800700693988e-10,99.99999999980582,1,9,207,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.9417800700693988e-10,99.99999999980582,0,9,207,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.9417800700693988e-10,99.99999999980582,0,9,207,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.9417800700693988e-10,99.99999999980582,1,9,207,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.9417800700693988e-10,99.99999999980582,0,9,207,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.9417800700693988e-10,99.99999999980582,0,9,207,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.6922019341336636e-10,99.99999999983078,2,8,208,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.6922019341336636e-10,99.99999999983078,1,8,208,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.6922019341336636e-10,99.99999999983078,1,8,208,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.6922019341336636e-10,99.99999999983078,1,8,208,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.6922019341336636e-10,99.99999999983078,0,8,208,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.6922019341336636e-10,99.99999999983078,0,8,208,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.1199929872418579e-10,99.999999999888,2,5,211,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
1.1199929872418579e-10,99.999999999888,1,5,211,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/TheFrankieShop.html
