0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
0.009911322513211918,99.99008867748678,95,148,78,1,13,2,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,1,14,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,1,14,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,14,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,9,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
6.945954922343844e-09,99.99999999305405,0,0,181,1,14,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.469561524864332e-07,99.99999925304385,1,40,147,1,2,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.469561524864332e-07,99.99999925304385,1,40,147,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.469561524864332e-07,99.99999925304385,1,40,147,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.469561524864332e-07,99.99999925304385,1,40,147,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.469561524864332e-07,99.99999925304385,1,40,147,1,0,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
3.271778181712648e-07,99.99999967282218,0,32,153,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
3.271778181712648e-07,99.99999967282218,0,32,153,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
3.271778181712648e-07,99.99999967282218,0,32,153,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
2.851228142475293e-07,99.99999971487719,0,31,154,1,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
9.146083890243517e-09,99.99999999085392,0,2,179,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Lenskart.html
