0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
1.3819456690100651e-08,99.99999998618054,0,5,176,1,23,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
1.3819456690100651e-08,99.99999998618054,0,5,176,1,23,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
1.0495115887465545e-08,99.99999998950489,0,3,178,1,23,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
7.970446525007446e-09,99.99999999202956,0,1,180,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
1.3841682532795274,98.61583174672047,1,170,42,1,12,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
1.0495115887465545e-08,99.99999998950489,0,3,178,0,37,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,37,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
7.970446525007446e-09,99.99999999202956,1,6,180,1,37,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
7.970446525007446e-09,99.99999999202956,1,6,180,1,2,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,1,0,181,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,1,0,181,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
6.945954922343844e-09,99.99999999305405,0,0,181,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/redbus.html
