0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
0.0,100.0,3,806,340,1,0,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,3,806,340,1,0,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,3,806,340,1,0,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,1,879,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,1,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,1,13,867,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,1,13,867,0,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,1,0,880,0,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,2,792,341,1,0,1,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,1,791,342,1,20,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,4,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,1,791,342,1,20,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,1,791,342,1,20,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,1,0,880,1,1,0,1,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,781,352,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,781,352,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,32,852,0,4,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,14,866,0,8,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,5,875,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,1,879,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,7,873,0,4,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,144,756,0,5,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,11,869,0,5,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,1,879,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,17,863,0,5,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,1,879,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,9,871,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,4,876,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,8,872,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,5,875,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,9,871,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,4,876,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,5,875,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,8,872,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,7,873,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,7,873,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,7,873,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,9,871,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,8,872,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,1,879,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,1,879,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,1,879,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,55,833,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,6,874,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,3,877,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,6,874,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,5,875,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,7,873,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,17,863,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,1,879,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,1,879,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,90,802,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,10,870,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
0.0,100.0,0,0,880,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Croma.html
