0,1,NumOfButton,NumOfLinks,commonURL,is_page,NumOfPage,NumberOfValues,navType,name_url
0.0,100.0,0,0,2353,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,0,2353,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,0,2353,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,0,2353,1,0,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,0,2353,0,2,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,0,2353,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,0,2353,0,1,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,0,2353,0,2,0,0,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,85,2350,388,1,1,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,1,1625,771,1,2,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,1,1614,781,1,2,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,1,1611,784,0,2,0,3,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,1604,791,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,1604,791,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,1604,791,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,1604,791,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,1604,791,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,1604,791,0,3,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
0.0,100.0,0,5,2348,0,1,0,2,/Users/mdjavedulferdous/Documents/Dataset/Testing/Newegg.html
